"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0E830","2019-09-27 00:00:00","37.000","58.000","1.500","24.700","0.870","1011.800","","0.000","-99.000","-99.000","-99.000","28.800","","22.200",""
"C0K330","2019-09-27 00:00:00","38.000","334.000","0.400","24.700","0.900","1011.500","","0.000","-99.000","-99.000","-99.000","32.200","","21.700",""
"C0M660","2019-09-27 00:00:00","40.000","12.000","0.800","24.700","0.900","1012.200","","0.000","-99.000","-99.000","-99.000","31.200","","21.800",""
"C0D580","2019-09-27 00:00:00","120.000","92.000","0.300","21.500","0.890","1002.800","","0.000","-99.000","-99.000","-99.000","27.000","","15.000",""
"C0R640","2019-09-27 00:00:00","21.000","83.000","0.300","27.100","0.780","1014.400","","0.000","-99.000","-99.000","-99.000","28.800","","25.300",""
"C0E810","2019-09-27 00:00:00","53.000","24.000","2.500","23.300","0.940","1010.400","","0.000","-99.000","-99.000","-99.000","30.200","","18.600",""
"C0G830","2019-09-27 00:00:00","27.000","9.000","1.300","24.300","1.000","1011.600","","0.000","-99.000","-99.000","-99.000","30.700","","21.300",""
"C0A550","2019-09-27 00:00:00","422.000","0.000","0.000","21.800","1.000","971.800","","35.500","-99.000","-99.000","-99.000","23.000","","17.800",""
"C0Z270","2019-09-27 00:00:00","343.000","318.000","1.600","22.700","0.920","980.000","","0.500","-99.000","-99.000","-99.000","26.700","","20.000",""
"C0U520","2019-09-27 00:00:00","517.000","0.000","0.100","20.800","0.990","963.300","","45.000","-99.000","-99.000","-99.000","26.600","","17.100",""
"C0E750","2019-09-27 00:00:00","62.000","46.000","1.100","24.700","0.820","1008.100","","0.000","-99.000","-99.000","-99.000","29.500","","21.000",""
"C0G660","2019-09-27 00:00:00","27.000","355.000","1.900","24.700","0.880","1014.500","","0.000","-99.000","-99.000","-99.000","32.400","","21.200",""
"C0W140","2019-09-27 00:00:00","21.000","35.000","3.700","24.600","0.700","1017.200","","0.000","-99.000","-99.000","-99.000","28.800","","22.300",""
"C0U720","2019-09-27 00:00:00","1260.000","229.000","1.500","17.100","0.990","893.000","","2.500","-99.000","-99.000","-99.000","23.400","","14.600",""
"C0R690","2019-09-27 00:00:00","248.000","8.000","1.600","24.500","-99.000","987.500","","0.000","-99.000","-99.000","-99.000","29.000","","22.400",""
"C0X150","2019-09-27 00:00:00","18.000","30.000","1.100","25.800","0.880","1015.500","","0.000","-99.000","-99.000","-99.000","32.200","","22.900",""
"C0Z050","2019-09-27 00:00:00","830.000","295.000","0.800","18.800","0.900","928.500","","0.000","-99.000","-99.000","-99.000","25.100","","17.300",""
"C0I490","2019-09-27 00:00:00","1601.000","80.000","2.400","16.400","0.950","846.700","","0.000","-99.000","-99.000","-99.000","24.100","","15.600",""
"C0I090","2019-09-27 00:00:00","910.000","181.000","0.800","19.900","0.990","917.100","","0.000","-99.000","-99.000","-99.000","24.500","","18.700",""
"C0X240","2019-09-27 00:00:00","394.000","185.000","1.000","22.900","0.930","972.700","","0.000","-99.000","-99.000","-99.000","29.700","","20.500",""
"C0S990","2019-09-27 00:00:00","409.000","26.000","3.500","23.100","0.880","971.500","","0.000","-99.000","-99.000","-99.000","25.900","","21.200",""
"C0E850","2019-09-27 00:00:00","104.000","133.000","0.400","22.700","0.940","1004.300","","0.000","-99.000","-99.000","-99.000","29.800","","18.600",""
"C0T9B0","2019-09-27 00:00:00","558.000","179.000","1.200","21.500","0.940","957.100","","15.000","-99.000","-99.000","-99.000","27.500","","19.100",""
"C0G650","2019-09-27 00:00:00","34.000","0.000","0.000","24.700","0.990","1012.000","","0.000","-99.000","-99.000","-99.000","31.800","","21.600",""
"C0K580","2019-09-27 00:00:00","26.000","8.000","0.800","24.600","0.950","1014.200","","0.000","-99.000","-99.000","-99.000","32.000","","21.800",""
"C0X050","2019-09-27 00:00:00","25.000","0.000","0.000","25.000","0.930","1012.300","","0.000","-99.000","-99.000","-99.000","33.700","","22.300",""
"CM0100","2019-09-27 00:00:00","25.000","23.000","3.500","25.200","0.760","1014.000","","0.000","-99.000","-99.000","-99.000","28.800","","21.700",""
"C0AC70","2019-09-27 00:00:00","71.000","86.000","1.300","24.100","0.910","1010.200","","2.500","-99.000","-99.000","-99.000","27.200","","23.500",""
"CM0130","2019-09-27 00:00:00","11.000","23.000","2.600","26.100","0.820","1015.700","","0.000","-99.000","-99.000","-99.000","28.200","","23.900",""
"C0W110","2019-09-27 00:00:00","16.000","30.000","7.700","24.400","0.770","1018.200","","0.000","-99.000","-99.000","-99.000","25.200","","23.300",""
"C0R670","2019-09-27 00:00:00","26.000","47.000","1.900","26.900","-99.000","1013.900","","0.000","-99.000","-99.000","-99.000","31.000","","25.300",""
"C0X120","2019-09-27 00:00:00","28.000","350.000","1.400","25.400","0.870","1014.100","","0.000","-99.000","-99.000","-99.000","32.000","","22.800",""
"C0R100","2019-09-27 00:00:00","1006.000","284.000","0.900","18.100","0.960","907.000","","0.000","-99.000","-99.000","-99.000","25.400","","16.900",""
"C0C700","2019-09-27 00:00:00","151.000","80.000","1.900","24.200","0.830","1001.300","","0.000","-99.000","-99.000","-99.000","28.500","","23.000",""
"C0W130","2019-09-27 00:00:00","18.000","25.000","5.500","25.700","0.830","1013.500","","0.000","10.900","40.000","","27.700","","24.700",""
"C0F9R0","2019-09-27 00:00:00","20.000","44.000","1.400","24.600","1.000","1014.700","","0.000","-99.000","-99.000","-99.000","29.400","","22.200",""
"C0V730","2019-09-27 00:00:00","33.000","332.000","1.100","27.200","0.860","1012.700","","0.000","-99.000","-99.000","-99.000","31.500","","25.200",""
"C0V660","2019-09-27 00:00:00","25.000","4.000","1.700","26.000","0.880","1014.200","","0.000","-99.000","-99.000","-99.000","31.400","","24.700",""
"C0G780","2019-09-27 00:00:00","27.000","5.000","1.700","25.100","0.860","1012.800","","0.000","-99.000","-99.000","-99.000","30.700","","22.500",""
"C0C590","2019-09-27 00:00:00","72.000","37.000","1.900","24.000","0.870","1009.000","","0.000","-99.000","-99.000","-99.000","28.100","","22.500",""
"C0I520","2019-09-27 00:00:00","3860.000","-99.000","-99.000","4.700","0.830","646.700","","-99.000","-99.000","-99.000","-99.000","9.900","","4.400",""
"C0E530","2019-09-27 00:00:00","341.000","19.000","0.700","22.300","0.950","977.600","","0.000","-99.000","-99.000","-99.000","28.800","","18.000",""
"C0M790","2019-09-27 00:00:00","15.000","24.000","0.700","25.000","0.840","1013.400","","0.000","-99.000","-99.000","-99.000","32.200","","22.100",""
"C0R130","2019-09-27 00:00:00","1040.000","85.000","1.800","19.600","0.730","901.000","","0.000","-99.000","-99.000","-99.000","25.300","","16.500",""
"C0AH30","2019-09-27 00:00:00","755.000","85.000","3.300","19.800","1.000","934.600","","43.500","-99.000","-99.000","-99.000","20.200","","19.000",""
"C0X170","2019-09-27 00:00:00","50.000","42.000","1.100","25.200","0.900","1009.800","","0.000","-99.000","-99.000","-99.000","32.700","","23.400",""
"C0K291","2019-09-27 00:00:00","8.000","30.000","2.100","25.300","0.890","1015.600","","0.000","-99.000","-99.000","-99.000","29.400","","22.000",""
"C0D480","2019-09-27 00:00:00","223.000","0.000","0.000","22.700","0.960","990.800","","0.000","-99.000","-99.000","-99.000","29.400","","19.700",""
"C0U860","2019-09-27 00:00:00","5.000","37.000","4.500","25.500","0.830","1017.900","","4.000","-99.000","-99.000","-99.000","29.500","","22.900",""
"C0UA50","2019-09-27 00:00:00","808.000","337.000","0.900","20.300","0.990","929.200","","365.000","-99.000","-99.000","-99.000","25.000","","17.400",""
"C0T960","2019-09-27 00:00:00","120.000","132.000","0.400","23.200","0.990","1004.600","","0.000","-99.000","-99.000","-99.000","30.900","","18.700",""
"C0SA80","2019-09-27 00:00:00","136.000","251.000","0.500","22.900","0.960","1001.400","","0.000","-99.000","-99.000","-99.000","29.800","","20.300",""
"C0E780","2019-09-27 00:00:00","160.000","0.000","0.200","23.200","0.930","998.200","","0.000","-99.000","-99.000","-99.000","30.300","","19.500",""
"C0F9X0","2019-09-27 00:00:00","166.000","8.000","1.500","23.700","0.940","997.800","","0.000","-99.000","-99.000","-99.000","29.400","","21.400",""
"C0F0D0","2019-09-27 00:00:00","3171.000","154.000","1.800","8.000","0.820","703.200","","0.000","-99.000","-99.000","-99.000","15.700","","6.100",""
"C0S730","2019-09-27 00:00:00","110.000","45.000","8.700","25.200","0.940","1004.300","","0.000","-99.000","-99.000","-99.000","27.600","","24.500",""
"C0T790","2019-09-27 00:00:00","2830.000","124.000","2.400","8.900","0.990","732.800","","0.000","-99.000","-99.000","-99.000","16.900","","6.300",""
"C0M830","2019-09-27 00:00:00","540.000","341.000","0.400","21.500","0.990","957.500","","0.000","-99.000","-99.000","-99.000","28.300","","19.000",""
"C0V750","2019-09-27 00:00:00","50.000","13.000","1.600","26.100","1.000","1011.400","","0.000","-99.000","-99.000","-99.000","31.700","","24.400",""
"C0K530","2019-09-27 00:00:00","12.000","28.000","2.600","25.300","0.910","1014.700","","0.000","-99.000","-99.000","-99.000","28.900","","21.900",""
"C0G850","2019-09-27 00:00:00","62.000","145.000","0.500","26.600","0.870","1008.200","","0.000","-99.000","-99.000","-99.000","33.300","","23.700",""
"C0M780","2019-09-27 00:00:00","30.000","0.000","0.000","24.900","0.880","1013.200","","0.000","-99.000","-99.000","-99.000","33.000","","21.700",""
"C0V360","2019-09-27 00:00:00","94.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0K510","2019-09-27 00:00:00","10.000","27.000","0.700","24.800","0.890","1014.300","","0.000","-99.000","-99.000","-99.000","31.000","","21.400",""
"C0D650","2019-09-27 00:00:00","97.000","53.000","4.400","24.200","0.840","1006.400","","0.000","-99.000","-99.000","-99.000","27.300","","22.700",""
"C0V630","2019-09-27 00:00:00","19.000","21.000","0.900","26.000","0.820","1016.200","","0.000","-99.000","-99.000","-99.000","29.700","","24.000",""
"C0U910","2019-09-27 00:00:00","17.000","47.000","3.300","24.200","0.910","1016.300","","101.500","-99.000","-99.000","-99.000","27.900","","21.100",""
"C0U600","2019-09-27 00:00:00","10.000","37.000","2.000","25.500","0.850","1016.900","","2.500","-99.000","-99.000","-99.000","28.400","","21.700",""
"C0G820","2019-09-27 00:00:00","29.000","0.000","0.200","25.100","0.890","1012.000","","0.000","-99.000","-99.000","-99.000","32.500","","21.600",""
"C0R590","2019-09-27 00:00:00","72.000","32.000","1.200","25.500","0.960","1007.700","","0.000","-99.000","-99.000","-99.000","31.700","","23.800",""
"C0A9E0","2019-09-27 00:00:00","26.000","67.000","1.300","25.800","0.760","1015.800","","0.500","-99.000","-99.000","-99.000","27.900","","23.900",""
"C0R480","2019-09-27 00:00:00","57.000","0.000","0.000","25.500","0.820","1009.400","","0.000","-99.000","-99.000","-99.000","32.300","","23.800",""
"C0X300","2019-09-27 00:00:00","70.000","0.000","0.000","23.800","0.950","1008.100","","0.000","-99.000","-99.000","-99.000","32.400","","21.200",""
"C0U970","2019-09-27 00:00:00","7.000","42.000","5.000","25.600","0.830","1018.500","","7.500","-99.000","-99.000","-99.000","29.600","","22.200",""
"C0M750","2019-09-27 00:00:00","10.000","31.000","2.100","25.300","0.880","1015.000","","0.000","-99.000","-99.000","-99.000","30.000","","22.500",""
"C0I110","2019-09-27 00:00:00","161.000","131.000","0.800","24.600","0.860","998.600","","0.000","-99.000","-99.000","-99.000","31.300","","21.700",""
"C0V370","2019-09-27 00:00:00","74.000","0.000","0.000","23.400","0.990","1008.300","","0.000","-99.000","-99.000","-99.000","32.100","","22.100",""
"C0UA30","2019-09-27 00:00:00","1397.000","143.000","0.400","16.400","1.000","867.000","","1.500","-99.000","-99.000","-99.000","19.300","","13.200",""
"C0I080","2019-09-27 00:00:00","536.000","0.000","0.200","21.000","0.890","959.600","","0.000","-99.000","-99.000","-99.000","30.300","","18.900",""
"C0UA00","2019-09-27 00:00:00","392.000","0.000","0.100","21.500","0.990","975.400","","2.000","-99.000","-99.000","-99.000","29.800","","18.000",""
"C0AD40","2019-09-27 00:00:00","32.000","65.000","2.000","24.500","0.880","1014.800","","0.000","-99.000","-99.000","-99.000","28.200","","22.800",""
"C0S660","2019-09-27 00:00:00","794.000","219.000","0.800","18.100","0.910","931.800","","0.000","-99.000","-99.000","-99.000","27.900","","16.300",""
"C0M640","2019-09-27 00:00:00","155.000","188.000","0.600","24.500","0.990","998.400","","0.000","-99.000","-99.000","-99.000","31.100","","21.900",""
"C0R660","2019-09-27 00:00:00","20.000","176.000","1.600","25.400","-99.000","1014.400","","0.000","-99.000","-99.000","-99.000","29.400","","23.200",""
"C0UA10","2019-09-27 00:00:00","1711.000","0.000","0.100","15.100","1.000","838.200","","5.500","-99.000","-99.000","-99.000","18.700","","11.100",""
"C0V770","2019-09-27 00:00:00","26.000","335.000","0.700","25.700","0.990","1013.000","","0.000","-99.000","-99.000","-99.000","31.300","","24.600",""
"C0E730","2019-09-27 00:00:00","26.000","60.000","0.800","25.300","0.810","1012.500","","0.000","-99.000","-99.000","-99.000","29.800","","20.500",""
"C0V810","2019-09-27 00:00:00","32.000","0.000","0.000","26.700","0.860","1011.100","","0.000","-99.000","-99.000","-99.000","28.900","","25.300",""
"C0A9C0","2019-09-27 00:00:00","35.000","122.000","2.700","25.600","0.780","1014.800","","3.000","-99.000","-99.000","-99.000","27.100","","24.200",""
"C0X310","2019-09-27 00:00:00","9.000","28.000","2.900","25.600","0.880","1015.900","","0.000","-99.000","-99.000","-99.000","28.000","","23.300",""
"C0K280","2019-09-27 00:00:00","23.000","43.000","1.400","24.800","0.900","1015.700","","0.000","-99.000","-99.000","-99.000","32.600","","21.000",""
"C0M650","2019-09-27 00:00:00","20.000","27.000","1.500","24.700","0.900","1014.300","","0.000","-99.000","-99.000","-99.000","31.400","","21.700",""
"C0S910","2019-09-27 00:00:00","212.000","36.000","11.200","24.400","0.980","993.200","","3.500","-99.000","-99.000","-99.000","25.800","","24.400",""
"C0D570","2019-09-27 00:00:00","15.000","0.000","0.200","24.900","0.870","1015.200","","0.000","-99.000","-99.000","-99.000","30.300","","19.500",""
"C0M710","2019-09-27 00:00:00","15.000","15.000","1.200","25.200","0.880","1014.700","","0.000","-99.000","-99.000","-99.000","28.800","","22.400",""
"C0V490","2019-09-27 00:00:00","20.000","317.000","1.400","27.300","0.750","1013.800","","0.000","-99.000","-99.000","-99.000","30.400","","26.100",""
"C0E870","2019-09-27 00:00:00","34.000","46.000","2.000","24.900","0.810","1014.300","","0.000","-99.000","-99.000","-99.000","29.000","","19.900",""
"C0M800","2019-09-27 00:00:00","440.000","49.000","0.600","22.300","0.920","967.700","","0.000","-99.000","-99.000","-99.000","28.700","","19.700",""
"C0A570","2019-09-27 00:00:00","360.000","0.000","0.000","21.700","0.990","978.500","","1.000","-99.000","-99.000","-99.000","26.600","","18.300",""
"C0S790","2019-09-27 00:00:00","236.000","344.000","1.000","22.900","0.900","991.900","","0.000","-99.000","-99.000","-99.000","30.100","","20.600",""
"C0D590","2019-09-27 00:00:00","143.000","47.000","4.100","23.700","0.870","1001.500","","0.000","9.200","42.000","","28.000","","21.700",""
"C0U990","2019-09-27 00:00:00","31.000","53.000","0.900","24.600","0.900","1016.000","","19.000","-99.000","-99.000","-99.000","28.500","","21.500",""
"C0M700","2019-09-27 00:00:00","150.000","86.000","0.600","23.600","0.950","999.800","","0.000","-99.000","-99.000","-99.000","31.800","","21.400",""
"C0A970","2019-09-27 00:00:00","96.000","58.000","6.600","23.900","0.970","1008.500","","2.000","11.900","58.000","","26.700","","22.400",""
"CM0110","2019-09-27 00:00:00","7.000","52.000","2.000","25.200","0.790","1015.600","","0.000","-99.000","-99.000","-99.000","29.200","","22.100",""
"C0S940","2019-09-27 00:00:00","150.000","356.000","0.500","25.000","0.790","1000.300","","0.000","-99.000","-99.000","-99.000","28.600","","22.600",""
"C0X250","2019-09-27 00:00:00","33.000","30.000","0.900","25.000","0.900","1012.500","","0.000","-99.000","-99.000","-99.000","32.700","","22.400",""
"C0K520","2019-09-27 00:00:00","10.000","23.000","1.700","25.000","0.900","1014.100","","0.000","-99.000","-99.000","-99.000","30.500","","21.500",""
"C0Z200","2019-09-27 00:00:00","153.000","0.000","0.200","23.500","0.990","1001.800","","0.000","-99.000","-99.000","-99.000","29.300","","19.700",""
"C0V740","2019-09-27 00:00:00","60.000","357.000","1.100","25.000","0.900","1010.200","","0.000","-99.000","-99.000","-99.000","31.900","","23.500",""
"C0V790","2019-09-27 00:00:00","410.000","27.000","2.600","21.900","0.900","969.600","","0.000","-99.000","-99.000","-99.000","30.900","","21.400",""
"C0G860","2019-09-27 00:00:00","45.000","118.000","0.700","25.600","0.880","1009.500","","0.000","-99.000","-99.000","-99.000","32.200","","22.700",""
